"item_number","subjectID","Test","Age","Years_in_education","Gender","TOWRE_wordacc","TOWRE_nonwordacc","ART_HRminusFR","RT","COT","Subject","Trial.order","item_name","Length","Ortho_N","BG_Sum","BG_Mean","BG_Freq_By_Pos","item_type","SUBTLWF","LgSUBTLWF","SUBTLCD","LgSUBTLCD","OLD"
142,"SL2","LAT",21,13,"M",100,62,8,534.07,83830.14,"SL2",27,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"A18","TLA",21,16,"F",100,57,12,578.32,616528.2,"A18",173,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"BM8","LAT",42,19,"F",79,53,27,984.22,1046859.77,"BM9",141,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"JP3","LTA",21,13,"M",82,43,1,647.96,1151077.86,"jp3",305,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"RT4","ALT",21,15,"M",92,57,13,460.33,664921.04,"RT4",209,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"NH1","TAL",52,18,"M",78,56,33,828.71,276959.89,"NH1",91,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"B19","TAL",56,16,"M",92,50,15,703.56,553667.35,"B19",179,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
142,"HB7","LTA",21,16,"M",84,49,5,431.84,226920.76,"HB8",83,"chop",4,7,95,31,1,"word","13.61",2.842,5.4,2.657,1.45
143,"JB7","TAL",16,12,"F",90,50,4,571.29,940573.45,"jb7",321,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"GB9","ALT",21,11,"F",78,41,18,361.03,386987.48,"GB9",149,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"JL3","ATL",61,17,"F",75,16,6,566.97,122002.97,"JL3",43,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"ML1","TAL",21,16,"F",83,51,7,622.57,758985.72,"ML1",264,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B16","ALT",46,17,"M",103,58,30,607.11,518816.49,"B16",204,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"AA2","ALT",51,16,"F",95,60,37,583.27,799571.58,"AA2",206,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"A19","TAL",21,15,"F",98,56,9,514.85,810244.89,"A18",307,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B19","TAL",56,16,"M",92,50,15,598.38,508509.44,"B19",161,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"RT4","ALT",21,15,"M",92,57,13,421.17,678191.82,"RT4",214,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"A18","TLA",21,16,"F",100,57,12,633.87,586889.44,"A18",161,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"A15","LTA",21,16,"F",95,57,9,523.74,620308.29,"A15",189,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"AA1","LTA",52,11,"M",68,34,15,507.97,235955.12,"AA1",91,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B17","ATL",59,14,"M",97,49,17,459.39,830386.63,"b17",307,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"HB7","LTA",21,16,"M",84,49,5,460.75,187124.71,"HB8",66,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"NH1","TAL",52,18,"M",78,56,33,855.69,287516.77,"NH1",95,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"TC14","LAT",21,16,"M",97,56,7,449.44,627351.7,"tc14",228,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"NH7","TAL",53,12,"M",88,51,12,695.11,411982.72,"nh7",141,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"AP11","ATL",21,16,"M",84,51,10,502.92,1323160.44,"AP11",292,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"G20","LAT",73,13,"M",93,60,21,591.03,260473.92,"g20",87,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"LG12","TLA",20,16,"M",92,56,4,467.08,558826.51,"LG12",120,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B12","TLA",58,13,"M",93,47,8,505.76,452326.3,"fb11",155,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"A17","ATL",21,16,"F",103,61,4,404.21,240026.31,"A17",93,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B15","LTA",47,18,"M",104,63,38,396.58,569369.37,"b15",231,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"JP3","LTA",21,13,"M",82,43,1,456.06,1168045.15,"jp3",312,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B13","TAL",53,15,"M",95,44,26,475.21,643683.46,"B13",180,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"B18","TLA",69,11,"M",85,54,10,832.03,668801.88,"b18",201,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"LM6","TLA",21,16,"M",104,54,5,613.19,423055.74,"lm6",143,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"SL2","LAT",21,13,"M",100,62,8,432.57,110747.33,"SL2",38,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"A16","ALT",21,16,"F",97,55,10,492.59,670282.52,"A16",259,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"JB13","TAL",20,16,"M",100,59,7,640.59,865114.59,"JB13",261,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"MB10","ATL",59,13,"F",96,56,30,414.82,1004286.96,"mb10",320,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"EB5","ATL",21,13,"F",103,60,14,335,686726.68,"eb5",244,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"BM8","LAT",42,19,"F",79,53,27,693.6,1120540.08,"BM9",170,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
143,"NH2","LAT",54,17,"F",79,56,43,563.88,941943.37,"NH2",306,"keep",4,9,52,294,190,"word","702.86",4.555,90.24,3.879,1.5
144,"BM8","LAT",42,19,"F",79,53,27,565.9,1054485.89,"BM9",144,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B18","TLA",69,11,"M",85,54,10,715.03,699118.49,"b18",213,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"TC14","LAT",21,16,"M",97,56,7,736.13,644152.83,"tc14",235,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"A17","ATL",21,16,"F",103,61,4,576.84,199830.43,"A17",77,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"JB13","TAL",20,16,"M",100,59,7,486.5,874572.49,"JB13",265,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"JP3","LTA",21,13,"M",82,43,1,534.53,1163382.89,"jp3",310,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B19","TAL",56,16,"M",92,50,15,542.73,503797.16,"B19",159,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"HB7","LTA",21,16,"M",84,49,5,420.17,177733.51,"HB8",62,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"EB5","ATL",21,13,"F",103,60,14,395.52,695401.93,"eb5",248,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"SL2","LAT",21,13,"M",100,62,8,497.69,144049.78,"SL2",51,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B17","ATL",59,14,"M",97,49,17,624.21,815902,"b17",301,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"JB7","TAL",16,12,"F",90,50,4,381.57,988362.24,"jb7",340,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"RT4","ALT",21,15,"M",92,57,13,544.77,670532.41,"RT4",211,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B12","TLA",58,13,"M",93,47,8,666.54,512660.17,"fb11",178,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B15","LTA",47,18,"M",104,63,38,536.84,564557.2,"b15",229,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"NH2","LAT",54,17,"F",79,56,43,640.23,983954.42,"NH2",323,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"MB10","ATL",59,13,"F",96,56,30,489.96,999707.93,"mb10",318,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B13","TAL",53,15,"M",95,44,26,497.16,580958.58,"B13",156,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"NH1","TAL",52,18,"M",78,56,33,746.98,234882.23,"NH1",75,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"LM6","TLA",21,16,"M",104,54,5,692.93,437991.82,"lm6",149,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"AA1","LTA",52,11,"M",68,34,15,577.08,179182.99,"AA1",69,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"AP11","ATL",21,16,"M",84,51,10,598.25,1297617.7,"AP11",282,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"A18","TLA",21,16,"F",100,57,12,523.18,565592.8,"A18",152,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"B16","ALT",46,17,"M",103,58,30,481.77,556781.15,"B16",219,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"LG12","TLA",20,16,"M",92,56,4,658.38,511404.27,"LG12",101,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"JL3","ATL",61,17,"F",75,16,6,582.82,70700.78,"JL3",24,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"A16","ALT",21,16,"F",97,55,10,647.51,612952.61,"A16",236,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"A15","LTA",21,16,"F",95,57,9,476.76,600859.59,"A15",181,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"AA2","ALT",51,16,"F",95,60,37,569.06,821817.46,"AA2",215,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"A19","TAL",21,15,"F",98,56,9,647.68,805416.07,"A18",305,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"NH7","TAL",53,12,"M",88,51,12,615.43,439373.86,"nh7",152,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"GB9","ALT",21,11,"F",78,41,18,423.46,421788.23,"GB9",164,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"G20","LAT",73,13,"M",93,60,21,546.45,280222.19,"g20",95,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
144,"ML1","TAL",21,16,"F",83,51,7,629.22,801961.94,"ML1",281,"his",3,6,113,155,293,"word","2,124.78",5.035,97.59,3.913,1.4
145,"NH1","TAL",52,18,"M",78,56,33,761.69,274378.95,"NH1",90,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"AP11","ATL",21,16,"M",84,51,10,903.54,1330503.56,"AP11",295,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"JP3","LTA",21,13,"M",82,43,1,1740.81,1233150.23,"jp3",337,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"G20","LAT",73,13,"M",93,60,21,958.18,255178.86,"g20",85,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"RT4","ALT",21,15,"M",92,57,13,696.46,605926.85,"RT4",184,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"TC14","LAT",21,16,"M",97,56,7,-538.3,617311.01,"tc14",224,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"NH7","TAL",53,12,"M",88,51,12,616.64,454476.46,"nh7",158,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B16","ALT",46,17,"M",103,58,30,622.19,536017.13,"B16",211,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"A16","ALT",21,16,"F",97,55,10,789.25,610355.03,"A16",235,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"A18","TLA",21,16,"F",100,57,12,660.1,563111.84,"A18",151,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B15","LTA",47,18,"M",104,63,38,727.47,630229.33,"b15",257,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B12","TLA",58,13,"M",93,47,8,-2000,503703.01,"fb11",175,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"JB7","TAL",16,12,"F",90,50,4,676.07,906405.29,"jb7",307,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"LG12","TLA",20,16,"M",92,56,4,848.26,574028.94,"LG12",126,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B17","ATL",59,14,"M",97,49,17,504.41,873356.96,"b17",325,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"JB13","TAL",20,16,"M",100,59,7,888.6,930137.69,"JB13",288,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"AA1","LTA",52,11,"M",68,34,15,804.95,213194.64,"AA1",82,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"GB9","ALT",21,11,"F",78,41,18,-652.96,452725.9,"GB9",177,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"ML1","TAL",21,16,"F",83,51,7,1079.53,761416.77,"ML1",265,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"A19","TAL",21,15,"F",98,56,9,867.65,859299.18,"A18",327,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B13","TAL",53,15,"M",95,44,26,706.67,550653.49,"B13",144,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"JL3","ATL",61,17,"F",75,16,6,1195.12,85703.46,"JL3",30,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B19","TAL",56,16,"M",92,50,15,634.84,486513.27,"B19",152,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"AA2","ALT",51,16,"F",95,60,37,831.5,736796.7,"AA2",181,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"EB5","ATL",21,13,"F",103,60,14,514.33,670691.63,"eb5",237,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"LM6","TLA",21,16,"M",104,54,5,667.01,482616.9,"lm6",165,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"A17","ATL",21,16,"F",103,61,4,651.59,202211.55,"A17",78,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"SL2","LAT",21,13,"M",100,62,8,648.64,112995.26,"SL2",39,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"HB7","LTA",21,16,"M",84,49,5,-576.46,267799.14,"HB8",100,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"BM8","LAT",42,19,"F",79,53,27,570.88,1049657.12,"BM9",142,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"MB10","ATL",59,13,"F",96,56,30,588.85,969985.75,"mb10",306,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"B18","TLA",69,11,"M",85,54,10,793.89,653344.27,"b18",195,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"A15","LTA",21,16,"F",95,57,9,759.6,650680.07,"A15",201,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
145,"NH2","LAT",54,17,"F",79,56,43,738.06,958960.93,"NH2",313,"scold",5,1,163,51,227,"word","1.31",1.833,0.62,1.724,1.85
146,"G20","LAT",73,13,"M",93,60,21,605.52,201828.58,"g20",63,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"NH7","TAL",53,12,"M",88,51,12,454.55,485813.92,"nh7",171,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"NH1","TAL",52,18,"M",78,56,33,707.22,198682.46,"NH1",61,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"HB7","LTA",21,16,"M",84,49,5,652.1,252163.79,"HB8",94,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"ML1","TAL",21,16,"F",83,51,7,804.4,833265.82,"ML1",293,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"GB9","ALT",21,11,"F",78,41,18,404.8,431262.67,"GB9",168,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B19","TAL",56,16,"M",92,50,15,615.63,526059.75,"B19",168,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B18","TLA",69,11,"M",85,54,10,1037.71,671444.16,"b18",202,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"A19","TAL",21,15,"F",98,56,9,624.4,837502.83,"A18",318,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B15","LTA",47,18,"M",104,63,38,575.08,615925.99,"b15",251,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B17","ATL",59,14,"M",97,49,17,508.78,897784.31,"b17",335,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"A18","TLA",21,16,"F",100,57,12,456.27,623738.08,"A18",176,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B16","ALT",46,17,"M",103,58,30,1319.07,538448.19,"B16",212,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"JB13","TAL",20,16,"M",100,59,7,547.68,869943.45,"JB13",263,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"AP11","ATL",21,16,"M",84,51,10,620.39,1264948.3,"AP11",269,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"BM8","LAT",42,19,"F",79,53,27,948.65,1064126.77,"BM9",148,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"JB7","TAL",16,12,"F",90,50,4,349.27,981418.72,"jb7",337,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"SL2","LAT",21,13,"M",100,62,8,471.83,153707.5,"SL2",55,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"LG12","TLA",20,16,"M",92,56,4,515.68,551450.09,"LG12",117,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"AA1","LTA",52,11,"M",68,34,15,611.02,192316.79,"AA1",74,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"TC14","LAT",21,16,"M",97,56,7,561.32,612632.02,"tc14",222,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"A16","ALT",21,16,"F",97,55,10,652.25,660474.99,"A16",255,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"MB10","ATL",59,13,"F",96,56,30,458.22,1027755,"mb10",330,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"NH2","LAT",54,17,"F",79,56,43,525.41,951717.64,"NH2",310,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"A15","LTA",21,16,"F",95,57,9,664.9,695222.1,"A15",218,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"JL3","ATL",61,17,"F",75,16,6,671.91,95394.44,"JL3",33,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"RT4","ALT",21,15,"M",92,57,13,403.32,690097.23,"RT4",219,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"LM6","TLA",21,16,"M",104,54,5,697.53,432963.18,"lm6",147,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B13","TAL",53,15,"M",95,44,26,659.31,624867.68,"B13",173,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"A17","ATL",21,16,"F",103,61,4,554.2,212268.84,"A17",82,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"EB5","ATL",21,13,"F",103,60,14,422.94,682230.87,"eb5",242,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"B12","TLA",58,13,"M",93,47,8,648.81,488502.48,"fb11",169,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"AA2","ALT",51,16,"F",95,60,37,525.01,781638.23,"AA2",199,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
146,"JP3","LTA",21,13,"M",82,43,1,551.94,1220395.62,"jp3",332,"both",4,4,69,316,267,"word","295.33",4.178,72.87,3.786,1.65
147,"EB5","ATL",21,13,"F",103,60,14,378.84,666179.16,"eb5",235,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"LM6","TLA",21,16,"M",104,54,5,720.4,487795.41,"lm6",167,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"A18","TLA",21,16,"F",100,57,12,413.76,632796.23,"A18",180,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"G20","LAT",73,13,"M",93,60,21,730.34,223175.35,"g20",72,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"AA2","ALT",51,16,"F",95,60,37,503.77,739444.23,"AA2",182,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"SL2","LAT",21,13,"M",100,62,8,523.67,151359.68,"SL2",54,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B16","ALT",46,17,"M",103,58,30,447.94,559078.97,"B16",220,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"HB7","LTA",21,16,"M",84,49,5,588.02,263003.63,"HB8",98,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"A15","LTA",21,16,"F",95,57,9,491.04,677788.27,"A15",211,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"JB7","TAL",16,12,"F",90,50,4,469.63,913931.61,"jb7",310,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"AA1","LTA",52,11,"M",68,34,15,887.08,205136.52,"AA1",79,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"LG12","TLA",20,16,"M",92,56,4,601.19,566236.24,"LG12",123,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B19","TAL",56,16,"M",92,50,15,590.07,551252.94,"B19",178,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"NH7","TAL",53,12,"M",88,51,12,634.84,421906.8,"nh7",145,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"JP3","LTA",21,13,"M",82,43,1,596.31,1239094.6,"jp3",339,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"AP11","ATL",21,16,"M",84,51,10,786.53,1249046.53,"AP11",263,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"TC14","LAT",21,16,"M",97,56,7,618.02,671710.57,"tc14",246,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"NH1","TAL",52,18,"M",78,56,33,614.51,203711.14,"NH1",63,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"A17","ATL",21,16,"F",103,61,4,413.17,165978.65,"A17",63,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"BM8","LAT",42,19,"F",79,53,27,695.66,1097218.64,"BM9",161,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B18","TLA",69,11,"M",85,54,10,555.92,716885.36,"b18",220,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"A19","TAL",21,15,"F",98,56,9,528.15,884742.14,"A18",337,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"JL3","ATL",61,17,"F",75,16,6,-2000,139769.75,"JL3",50,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"JB13","TAL",20,16,"M",100,59,7,469.63,937780.55,"JB13",291,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"RT4","ALT",21,15,"M",92,57,13,414.43,657711.2,"RT4",206,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"A16","ALT",21,16,"F",97,55,10,695.58,637080.13,"A16",246,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B17","ATL",59,14,"M",97,49,17,553.29,895419.85,"b17",334,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B15","LTA",47,18,"M",104,63,38,409.25,592764.24,"b15",241,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B13","TAL",53,15,"M",95,44,26,1068.76,557963.35,"B13",147,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"NH2","LAT",54,17,"F",79,56,43,627.55,939495.64,"NH2",305,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"MB10","ATL",59,13,"F",96,56,30,1096.1,989733.92,"mb10",314,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"B12","TLA",58,13,"M",93,47,8,423.99,426200.76,"fb11",144,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"GB9","ALT",21,11,"F",78,41,18,365.39,377879.35,"GB9",145,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
147,"ML1","TAL",21,16,"F",83,51,7,895.34,799247.84,"ML1",280,"share",5,15,311,205,139,"word","69.51",3.55,27.97,3.371,1.1
148,"BM8","LAT",42,19,"F",79,53,27,759.38,1089003.32,"BM9",158,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"NH1","TAL",52,18,"M",78,56,33,641.38,295242.94,"NH1",98,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"AA1","LTA",52,11,"M",68,34,15,616.87,231110.26,"AA1",89,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
