Subject,Experiment,targetobject,targetaction,block,accuracy,Subjecta
7,nounonly,p5.bmp,null,7,1,7
7,nounonly,p7.bmp,null,7,1,7
7,nounonly,p1.bmp,null,7,1,7
7,nounonly,p6.bmp,null,7,1,7
7,nounonly,p3.bmp,null,7,1,7
7,nounonly,p8.bmp,null,8,1,7
7,nounonly,p2.bmp,null,8,1,7
7,nounonly,p8.bmp,null,8,1,7
7,nounonly,p6.bmp,null,8,1,7
7,nounonly,p2.bmp,null,8,1,7
7,nounonly,p3.bmp,null,8,1,7
7,nounonly,p4.bmp,null,8,1,7
7,nounonly,p6.bmp,null,8,0,7
7,nounonly,p7.bmp,null,8,1,7
7,nounonly,p7.bmp,null,8,1,7
7,nounonly,p5.bmp,null,8,1,7
7,nounonly,p4.bmp,null,8,1,7
7,nounonly,p3.bmp,null,8,1,7
7,nounonly,p3.bmp,null,8,1,7
7,nounonly,p8.bmp,null,8,0,7
7,nounonly,p7.bmp,null,8,1,7
7,nounonly,p6.bmp,null,8,1,7
7,nounonly,p1.bmp,null,8,1,7
7,nounonly,p1.bmp,null,8,1,7
7,nounonly,p2.bmp,null,8,1,7
7,nounonly,p1.bmp,null,8,1,7
7,nounonly,p5.bmp,null,8,1,7
7,nounonly,p4.bmp,null,8,1,7
7,nounonly,p5.bmp,null,8,1,7
7,nounonly,p7.bmp,null,9,1,7
7,nounonly,p3.bmp,null,9,1,7
7,nounonly,p8.bmp,null,9,1,7
7,nounonly,p8.bmp,null,9,1,7
7,nounonly,p4.bmp,null,9,1,7
7,nounonly,p1.bmp,null,9,1,7
7,nounonly,p5.bmp,null,9,1,7
7,nounonly,p7.bmp,null,9,1,7
7,nounonly,p7.bmp,null,9,1,7
7,nounonly,p5.bmp,null,9,1,7
7,nounonly,p1.bmp,null,9,1,7
7,nounonly,p3.bmp,null,9,1,7
7,nounonly,p6.bmp,null,9,1,7
7,nounonly,p4.bmp,null,9,1,7
7,nounonly,p2.bmp,null,9,1,7
7,nounonly,p8.bmp,null,9,1,7
7,nounonly,p5.bmp,null,9,1,7
7,nounonly,p2.bmp,null,9,1,7
7,nounonly,p3.bmp,null,9,1,7
7,nounonly,p4.bmp,null,9,1,7
7,nounonly,p1.bmp,null,9,1,7
7,nounonly,p6.bmp,null,9,1,7
7,nounonly,p6.bmp,null,9,1,7
7,nounonly,p2.bmp,null,9,1,7
7,nounonly,p7.bmp,null,10,1,7
7,nounonly,p2.bmp,null,10,1,7
7,nounonly,p6.bmp,null,10,1,7
7,nounonly,p8.bmp,null,10,1,7
7,nounonly,p3.bmp,null,10,1,7
7,nounonly,p6.bmp,null,10,1,7
7,nounonly,p1.bmp,null,10,1,7
7,nounonly,p4.bmp,null,10,1,7
7,nounonly,p8.bmp,null,10,1,7
7,nounonly,p5.bmp,null,10,1,7
7,nounonly,p3.bmp,null,10,1,7
7,nounonly,p6.bmp,null,10,1,7
7,nounonly,p7.bmp,null,10,1,7
7,nounonly,p4.bmp,null,10,0,7
7,nounonly,p5.bmp,null,10,1,7
7,nounonly,p8.bmp,null,10,1,7
7,nounonly,p4.bmp,null,10,1,7
7,nounonly,p1.bmp,null,10,1,7
7,nounonly,p5.bmp,null,10,1,7
7,nounonly,p3.bmp,null,10,1,7
7,nounonly,p2.bmp,null,10,1,7
7,nounonly,p2.bmp,null,10,1,7
7,nounonly,p7.bmp,null,10,1,7
7,nounonly,p1.bmp,null,10,0,7
7,nounonly,p1.bmp,null,11,1,7
7,nounonly,p6.bmp,null,11,1,7
7,nounonly,p1.bmp,null,11,1,7
7,nounonly,p3.bmp,null,11,1,7
7,nounonly,p8.bmp,null,11,1,7
7,nounonly,p8.bmp,null,11,1,7
7,nounonly,p4.bmp,null,11,1,7
7,nounonly,p2.bmp,null,11,1,7
7,nounonly,p2.bmp,null,11,1,7
7,nounonly,p2.bmp,null,11,1,7
7,nounonly,p6.bmp,null,11,1,7
7,nounonly,p3.bmp,null,11,1,7
7,nounonly,p7.bmp,null,11,1,7
7,nounonly,p7.bmp,null,11,1,7
7,nounonly,p4.bmp,null,11,1,7
7,nounonly,p5.bmp,null,11,1,7
7,nounonly,p4.bmp,null,11,1,7
7,nounonly,p8.bmp,null,11,1,7
7,nounonly,p7.bmp,null,11,1,7
7,nounonly,p1.bmp,null,11,1,7
7,nounonly,p5.bmp,null,11,1,7
7,nounonly,p5.bmp,null,11,1,7
7,nounonly,p6.bmp,null,11,1,7
7,nounonly,p3.bmp,null,11,1,7
7,nounonly,p1.bmp,null,12,1,7
7,nounonly,p3.bmp,null,12,1,7
7,nounonly,p2.bmp,null,12,1,7
7,nounonly,p8.bmp,null,12,1,7
7,nounonly,p5.bmp,null,12,1,7
7,nounonly,p8.bmp,null,12,1,7
7,nounonly,p7.bmp,null,12,1,7
7,nounonly,p3.bmp,null,12,1,7
7,nounonly,p1.bmp,null,12,1,7
7,nounonly,p7.bmp,null,12,1,7
7,nounonly,p7.bmp,null,12,1,7
7,nounonly,p2.bmp,null,12,1,7
7,nounonly,p5.bmp,null,12,1,7
7,nounonly,p6.bmp,null,12,1,7
7,nounonly,p3.bmp,null,12,1,7
7,nounonly,p4.bmp,null,12,1,7
7,nounonly,p6.bmp,null,12,1,7
7,nounonly,p2.bmp,null,12,1,7
7,nounonly,p6.bmp,null,12,1,7
7,nounonly,p5.bmp,null,12,1,7
7,nounonly,p4.bmp,null,12,1,7
7,nounonly,p4.bmp,null,12,1,7
7,nounonly,p8.bmp,null,12,1,7
7,nounonly,p1.bmp,null,12,1,7
9,nounonly,p5.bmp,null,1,0,9
9,nounonly,p7.bmp,null,1,0,9
9,nounonly,p7.bmp,null,1,1,9
9,nounonly,p6.bmp,null,1,1,9
9,nounonly,p3.bmp,null,1,1,9
9,nounonly,p8.bmp,null,1,0,9
9,nounonly,p2.bmp,null,1,1,9
9,nounonly,p1.bmp,null,1,0,9
9,nounonly,p2.bmp,null,1,0,9
9,nounonly,p3.bmp,null,1,0,9
9,nounonly,p4.bmp,null,1,1,9
9,nounonly,p1.bmp,null,1,0,9
9,nounonly,p6.bmp,null,1,1,9
9,nounonly,p8.bmp,null,1,0,9
9,nounonly,p6.bmp,null,1,0,9
9,nounonly,p3.bmp,null,1,1,9
9,nounonly,p7.bmp,null,1,0,9
9,nounonly,p2.bmp,null,1,0,9
9,nounonly,p1.bmp,null,1,0,9
9,nounonly,p5.bmp,null,1,1,9
9,nounonly,p8.bmp,null,1,1,9
9,nounonly,p4.bmp,null,1,1,9
9,nounonly,p4.bmp,null,1,1,9
9,nounonly,p5.bmp,null,1,0,9
9,nounonly,p8.bmp,null,2,1,9
9,nounonly,p2.bmp,null,2,1,9
9,nounonly,p5.bmp,null,2,0,9
9,nounonly,p4.bmp,null,2,1,9
9,nounonly,p7.bmp,null,2,0,9
9,nounonly,p4.bmp,null,2,0,9
9,nounonly,p3.bmp,null,2,1,9
9,nounonly,p3.bmp,null,2,1,9
9,nounonly,p1.bmp,null,2,1,9
9,nounonly,p6.bmp,null,2,0,9
9,nounonly,p8.bmp,null,2,0,9
9,nounonly,p2.bmp,null,2,0,9
9,nounonly,p7.bmp,null,2,1,9
9,nounonly,p3.bmp,null,2,0,9
9,nounonly,p1.bmp,null,2,0,9
9,nounonly,p7.bmp,null,2,0,9
9,nounonly,p4.bmp,null,2,0,9
9,nounonly,p8.bmp,null,2,0,9
9,nounonly,p6.bmp,null,2,0,9
9,nounonly,p1.bmp,null,2,1,9
9,nounonly,p2.bmp,null,2,0,9
9,nounonly,p5.bmp,null,2,1,9
9,nounonly,p5.bmp,null,2,0,9
9,nounonly,p6.bmp,null,2,1,9
9,nounonly,p7.bmp,null,3,0,9
9,nounonly,p4.bmp,null,3,1,9
9,nounonly,p5.bmp,null,3,0,9
9,nounonly,p2.bmp,null,3,0,9
9,nounonly,p7.bmp,null,3,1,9
9,nounonly,p1.bmp,null,3,1,9
9,nounonly,p5.bmp,null,3,0,9
9,nounonly,p2.bmp,null,3,1,9
9,nounonly,p3.bmp,null,3,0,9
9,nounonly,p6.bmp,null,3,1,9
9,nounonly,p3.bmp,null,3,1,9
9,nounonly,p3.bmp,null,3,0,9
9,nounonly,p2.bmp,null,3,0,9
9,nounonly,p8.bmp,null,3,1,9
9,nounonly,p6.bmp,null,3,1,9
9,nounonly,p7.bmp,null,3,1,9
9,nounonly,p8.bmp,null,3,0,9
9,nounonly,p4.bmp,null,3,1,9
9,nounonly,p6.bmp,null,3,0,9
9,nounonly,p1.bmp,null,3,1,9
9,nounonly,p5.bmp,null,3,1,9
9,nounonly,p1.bmp,null,3,0,9
9,nounonly,p8.bmp,null,3,1,9
9,nounonly,p4.bmp,null,3,0,9
9,nounonly,p6.bmp,null,4,1,9
9,nounonly,p2.bmp,null,4,0,9
9,nounonly,p8.bmp,null,4,0,9
9,nounonly,p6.bmp,null,4,0,9
9,nounonly,p7.bmp,null,4,0,9
9,nounonly,p6.bmp,null,4,0,9
9,nounonly,p7.bmp,null,4,1,9
9,nounonly,p3.bmp,null,4,1,9
9,nounonly,p1.bmp,null,4,1,9
9,nounonly,p8.bmp,null,4,1,9
9,nounonly,p5.bmp,null,4,0,9
9,nounonly,p3.bmp,null,4,1,9
9,nounonly,p8.bmp,null,4,1,9
9,nounonly,p2.bmp,null,4,0,9
9,nounonly,p1.bmp,null,4,1,9
9,nounonly,p1.bmp,null,4,0,9
9,nounonly,p4.bmp,null,4,1,9
9,nounonly,p4.bmp,null,4,1,9
9,nounonly,p4.bmp,null,4,1,9
9,nounonly,p2.bmp,null,4,0,9
9,nounonly,p5.bmp,null,4,0,9
9,nounonly,p7.bmp,null,4,1,9
9,nounonly,p5.bmp,null,4,1,9
9,nounonly,p3.bmp,null,4,0,9
9,nounonly,p1.bmp,null,5,1,9
9,nounonly,p6.bmp,null,5,1,9
9,nounonly,p8.bmp,null,5,1,9
9,nounonly,p7.bmp,null,5,1,9
9,nounonly,p2.bmp,null,5,0,9
9,nounonly,p5.bmp,null,5,1,9
9,nounonly,p2.bmp,null,5,1,9
9,nounonly,p7.bmp,null,5,1,9
9,nounonly,p4.bmp,null,5,1,9
9,nounonly,p1.bmp,null,5,0,9
9,nounonly,p4.bmp,null,5,0,9
9,nounonly,p3.bmp,null,5,0,9
9,nounonly,p5.bmp,null,5,0,9
9,nounonly,p2.bmp,null,5,0,9
9,nounonly,p4.bmp,null,5,1,9
9,nounonly,p6.bmp,null,5,0,9
9,nounonly,p3.bmp,null,5,1,9
9,nounonly,p8.bmp,null,5,1,9
9,nounonly,p3.bmp,null,5,0,9
9,nounonly,p7.bmp,null,5,1,9
9,nounonly,p6.bmp,null,5,0,9
9,nounonly,p8.bmp,null,5,1,9
9,nounonly,p5.bmp,null,5,1,9
9,nounonly,p1.bmp,null,5,1,9
9,nounonly,p1.bmp,null,6,1,9
9,nounonly,p5.bmp,null,6,1,9
9,nounonly,p7.bmp,null,6,1,9
9,nounonly,p6.bmp,null,6,0,9
9,nounonly,p2.bmp,null,6,1,9
9,nounonly,p5.bmp,null,6,1,9
9,nounonly,p7.bmp,null,6,1,9
9,nounonly,p2.bmp,null,6,1,9
9,nounonly,p8.bmp,null,6,1,9
9,nounonly,p2.bmp,null,6,1,9
9,nounonly,p6.bmp,null,6,0,9
9,nounonly,p5.bmp,null,6,1,9
9,nounonly,p4.bmp,null,6,0,9
9,nounonly,p3.bmp,null,6,0,9
9,nounonly,p7.bmp,null,6,0,9
9,nounonly,p8.bmp,null,6,1,9
9,nounonly,p1.bmp,null,6,1,9
9,nounonly,p3.bmp,null,6,1,9
9,nounonly,p6.bmp,null,6,1,9
9,nounonly,p4.bmp,null,6,1,9
9,nounonly,p4.bmp,null,6,1,9
9,nounonly,p8.bmp,null,6,0,9
9,nounonly,p3.bmp,null,6,1,9
9,nounonly,p1.bmp,null,6,0,9
9,nounonly,p2.bmp,null,7,1,9
9,nounonly,p4.bmp,null,7,0,9
9,nounonly,p6.bmp,null,7,1,9
9,nounonly,p8.bmp,null,7,1,9
9,nounonly,p4.bmp,null,7,1,9
9,nounonly,p2.bmp,null,7,0,9
9,nounonly,p7.bmp,null,7,1,9
9,nounonly,p6.bmp,null,7,0,9
9,nounonly,p6.bmp,null,7,1,9
9,nounonly,p7.bmp,null,7,0,9
9,nounonly,p4.bmp,null,7,1,9
9,nounonly,p1.bmp,null,7,1,9
9,nounonly,p3.bmp,null,7,1,9
9,nounonly,p3.bmp,null,7,1,9
9,nounonly,p1.bmp,null,7,0,9
9,nounonly,p5.bmp,null,7,0,9
9,nounonly,p5.bmp,null,7,0,9
9,nounonly,p3.bmp,null,7,1,9
9,nounonly,p7.bmp,null,7,0,9
9,nounonly,p5.bmp,null,7,1,9
9,nounonly,p2.bmp,null,7,0,9
9,nounonly,p8.bmp,null,7,0,9
9,nounonly,p8.bmp,null,7,1,9
9,nounonly,p1.bmp,null,7,1,9
9,nounonly,p1.bmp,null,8,0,9
9,nounonly,p6.bmp,null,8,1,9
9,nounonly,p3.bmp,null,8,0,9
9,nounonly,p1.bmp,null,8,1,9
9,nounonly,p7.bmp,null,8,1,9
9,nounonly,p8.bmp,null,8,0,9
9,nounonly,p5.bmp,null,8,1,9
9,nounonly,p2.bmp,null,8,1,9
9,nounonly,p7.bmp,null,8,0,9
9,nounonly,p4.bmp,null,8,1,9
9,nounonly,p5.bmp,null,8,1,9
9,nounonly,p3.bmp,null,8,1,9
9,nounonly,p3.bmp,null,8,0,9
9,nounonly,p6.bmp,null,8,1,9
9,nounonly,p4.bmp,null,8,0,9
9,nounonly,p5.bmp,null,8,0,9
9,nounonly,p4.bmp,null,8,1,9
9,nounonly,p8.bmp,null,8,0,9
9,nounonly,p7.bmp,null,8,1,9
9,nounonly,p8.bmp,null,8,1,9
9,nounonly,p2.bmp,null,8,1,9
9,nounonly,p1.bmp,null,8,0,9
9,nounonly,p6.bmp,null,8,0,9
9,nounonly,p2.bmp,null,8,1,9
9,nounonly,p8.bmp,null,9,1,9
9,nounonly,p1.bmp,null,9,1,9
9,nounonly,p3.bmp,null,9,0,9
9,nounonly,p1.bmp,null,9,0,9
9,nounonly,p4.bmp,null,9,1,9
9,nounonly,p4.bmp,null,9,0,9
9,nounonly,p2.bmp,null,9,1,9
9,nounonly,p3.bmp,null,9,1,9
9,nounonly,p4.bmp,null,9,0,9
9,nounonly,p5.bmp,null,9,1,9
9,nounonly,p8.bmp,null,9,0,9
9,nounonly,p1.bmp,null,9,1,9
9,nounonly,p7.bmp,null,9,0,9
9,nounonly,p6.bmp,null,9,1,9
9,nounonly,p7.bmp,null,9,0,9
9,nounonly,p6.bmp,null,9,0,9
9,nounonly,p6.bmp,null,9,1,9
9,nounonly,p7.bmp,null,9,1,9
9,nounonly,p5.bmp,null,9,1,9
9,nounonly,p3.bmp,null,9,0,9
9,nounonly,p8.bmp,null,9,1,9
9,nounonly,p5.bmp,null,9,1,9
9,nounonly,p2.bmp,null,9,1,9
9,nounonly,p2.bmp,null,9,1,9
9,nounonly,p6.bmp,null,10,1,9
9,nounonly,p5.bmp,null,10,1,9
9,nounonly,p7.bmp,null,10,0,9
9,nounonly,p8.bmp,null,10,1,9
9,nounonly,p6.bmp,null,10,0,9
9,nounonly,p1.bmp,null,10,1,9
9,nounonly,p1.bmp,null,10,1,9
9,nounonly,p8.bmp,null,10,0,9
9,nounonly,p2.bmp,null,10,1,9
9,nounonly,p4.bmp,null,10,1,9
9,nounonly,p5.bmp,null,10,0,9
9,nounonly,p4.bmp,null,10,1,9
9,nounonly,p6.bmp,null,10,0,9
9,nounonly,p5.bmp,null,10,0,9
9,nounonly,p3.bmp,null,10,0,9
9,nounonly,p2.bmp,null,10,0,9
9,nounonly,p7.bmp,null,10,1,9
9,nounonly,p4.bmp,null,10,1,9
9,nounonly,p3.bmp,null,10,1,9
9,nounonly,p1.bmp,null,10,0,9
9,nounonly,p2.bmp,null,10,1,9
9,nounonly,p7.bmp,null,10,1,9
9,nounonly,p8.bmp,null,10,1,9
9,nounonly,p3.bmp,null,10,1,9
9,nounonly,p6.bmp,null,11,1,9
9,nounonly,p4.bmp,null,11,1,9
9,nounonly,p1.bmp,null,11,1,9
9,nounonly,p2.bmp,null,11,0,9
9,nounonly,p2.bmp,null,11,0,9
9,nounonly,p3.bmp,null,11,0,9
9,nounonly,p1.bmp,null,11,0,9
9,nounonly,p8.bmp,null,11,0,9
9,nounonly,p1.bmp,null,11,1,9
9,nounonly,p5.bmp,null,11,0,9
9,nounonly,p8.bmp,null,11,1,9
9,nounonly,p4.bmp,null,11,1,9
9,nounonly,p6.bmp,null,11,1,9
9,nounonly,p7.bmp,null,11,0,9
9,nounonly,p7.bmp,null,11,1,9
9,nounonly,p4.bmp,null,11,1,9
9,nounonly,p2.bmp,null,11,0,9
9,nounonly,p7.bmp,null,11,1,9
9,nounonly,p3.bmp,null,11,1,9
9,nounonly,p5.bmp,null,11,1,9
9,nounonly,p5.bmp,null,11,1,9
9,nounonly,p6.bmp,null,11,1,9
9,nounonly,p8.bmp,null,11,0,9
9,nounonly,p3.bmp,null,11,1,9
9,nounonly,p6.bmp,null,12,1,9
9,nounonly,p2.bmp,null,12,1,9
9,nounonly,p8.bmp,null,12,1,9
9,nounonly,p1.bmp,null,12,1,9
9,nounonly,p7.bmp,null,12,1,9
9,nounonly,p1.bmp,null,12,1,9
9,nounonly,p2.bmp,null,12,1,9
9,nounonly,p4.bmp,null,12,0,9
9,nounonly,p1.bmp,null,12,1,9
9,nounonly,p3.bmp,null,12,0,9
9,nounonly,p5.bmp,null,12,1,9
9,nounonly,p6.bmp,null,12,1,9
9,nounonly,p8.bmp,null,12,0,9
9,nounonly,p5.bmp,null,12,1,9
9,nounonly,p3.bmp,null,12,0,9
9,nounonly,p3.bmp,null,12,1,9
9,nounonly,p6.bmp,null,12,0,9
9,nounonly,p4.bmp,null,12,0,9
9,nounonly,p8.bmp,null,12,0,9
9,nounonly,p2.bmp,null,12,1,9
9,nounonly,p4.bmp,null,12,0,9
9,nounonly,p7.bmp,null,12,1,9
9,nounonly,p5.bmp,null,12,0,9
9,nounonly,p7.bmp,null,12,0,9
10,nounonly,p7.bmp,null,1,0,10
10,nounonly,p5.bmp,null,1,1,10
10,nounonly,p6.bmp,null,1,1,10
10,nounonly,p4.bmp,null,1,1,10
10,nounonly,p6.bmp,null,1,1,10
10,nounonly,p7.bmp,null,1,0,10
10,nounonly,p3.bmp,null,1,0,10
10,nounonly,p4.bmp,null,1,0,10
10,nounonly,p2.bmp,null,1,0,10
10,nounonly,p8.bmp,null,1,1,10
10,nounonly,p4.bmp,null,1,0,10
10,nounonly,p1.bmp,null,1,0,10
10,nounonly,p8.bmp,null,1,1,10
10,nounonly,p3.bmp,null,1,1,10
10,nounonly,p1.bmp,null,1,0,10
10,nounonly,p2.bmp,null,1,0,10
10,nounonly,p7.bmp,null,1,0,10
10,nounonly,p3.bmp,null,1,1,10
10,nounonly,p6.bmp,null,1,1,10
10,nounonly,p1.bmp,null,1,1,10
10,nounonly,p5.bmp,null,1,0,10
10,nounonly,p5.bmp,null,1,0,10
10,nounonly,p8.bmp,null,1,1,10
10,nounonly,p2.bmp,null,1,0,10
10,nounonly,p3.bmp,null,2,1,10
10,nounonly,p8.bmp,null,2,1,10
10,nounonly,p7.bmp,null,2,1,10
10,nounonly,p5.bmp,null,2,0,10
10,nounonly,p4.bmp,null,2,0,10
10,nounonly,p2.bmp,null,2,1,10
10,nounonly,p6.bmp,null,2,0,10
10,nounonly,p5.bmp,null,2,0,10
10,nounonly,p8.bmp,null,2,0,10
10,nounonly,p8.bmp,null,2,1,10
10,nounonly,p4.bmp,null,2,1,10
10,nounonly,p1.bmp,null,2,1,10
10,nounonly,p6.bmp,null,2,0,10
10,nounonly,p4.bmp,null,2,0,10
10,nounonly,p6.bmp,null,2,0,10
10,nounonly,p7.bmp,null,2,0,10
10,nounonly,p5.bmp,null,2,1,10
10,nounonly,p1.bmp,null,2,0,10
10,nounonly,p2.bmp,null,2,0,10
10,nounonly,p7.bmp,null,2,1,10
10,nounonly,p3.bmp,null,2,1,10
10,nounonly,p1.bmp,null,2,0,10
10,nounonly,p3.bmp,null,2,0,10
10,nounonly,p2.bmp,null,2,0,10
10,nounonly,p2.bmp,null,3,0,10
10,nounonly,p5.bmp,null,3,1,10
10,nounonly,p4.bmp,null,3,0,10
10,nounonly,p8.bmp,null,3,1,10
10,nounonly,p5.bmp,null,3,1,10
10,nounonly,p7.bmp,null,3,1,10
10,nounonly,p1.bmp,null,3,1,10
10,nounonly,p8.bmp,null,3,0,10
10,nounonly,p1.bmp,null,3,1,10
10,nounonly,p7.bmp,null,3,1,10
10,nounonly,p6.bmp,null,3,0,10
10,nounonly,p7.bmp,null,3,0,10
10,nounonly,p4.bmp,null,3,1,10
10,nounonly,p3.bmp,null,3,1,10
10,nounonly,p6.bmp,null,3,0,10
10,nounonly,p1.bmp,null,3,0,10
10,nounonly,p5.bmp,null,3,1,10
10,nounonly,p8.bmp,null,3,1,10
10,nounonly,p2.bmp,null,3,1,10
10,nounonly,p6.bmp,null,3,1,10
10,nounonly,p3.bmp,null,3,0,10
10,nounonly,p2.bmp,null,3,0,10
10,nounonly,p4.bmp,null,3,0,10
10,nounonly,p3.bmp,null,3,0,10
10,nounonly,p4.bmp,null,4,1,10
10,nounonly,p5.bmp,null,4,1,10
10,nounonly,p3.bmp,null,4,1,10
10,nounonly,p1.bmp,null,4,0,10
10,nounonly,p8.bmp,null,4,1,10
10,nounonly,p8.bmp,null,4,0,10
10,nounonly,p6.bmp,null,4,0,10
10,nounonly,p4.bmp,null,4,0,10
10,nounonly,p5.bmp,null,4,0,10
10,nounonly,p5.bmp,null,4,1,10
10,nounonly,p1.bmp,null,4,1,10
10,nounonly,p2.bmp,null,4,1,10
10,nounonly,p7.bmp,null,4,1,10
10,nounonly,p4.bmp,null,4,1,10
10,nounonly,p7.bmp,null,4,1,10
10,nounonly,p2.bmp,null,4,1,10
10,nounonly,p2.bmp,null,4,0,10
10,nounonly,p6.bmp,null,4,0,10
10,nounonly,p3.bmp,null,4,1,10
10,nounonly,p8.bmp,null,4,0,10
10,nounonly,p7.bmp,null,4,0,10
10,nounonly,p3.bmp,null,4,0,10
10,nounonly,p1.bmp,null,4,1,10
10,nounonly,p6.bmp,null,4,1,10
10,nounonly,p3.bmp,null,5,1,10
10,nounonly,p7.bmp,null,5,1,10
10,nounonly,p6.bmp,null,5,1,10
10,nounonly,p1.bmp,null,5,0,10
10,nounonly,p6.bmp,null,5,1,10
10,nounonly,p8.bmp,null,5,1,10
10,nounonly,p8.bmp,null,5,1,10
10,nounonly,p6.bmp,null,5,0,10
10,nounonly,p7.bmp,null,5,1,10
10,nounonly,p3.bmp,null,5,1,10
10,nounonly,p5.bmp,null,5,1,10
10,nounonly,p4.bmp,null,5,0,10
10,nounonly,p2.bmp,null,5,0,10
10,nounonly,p2.bmp,null,5,0,10
10,nounonly,p1.bmp,null,5,0,10
10,nounonly,p7.bmp,null,5,1,10
10,nounonly,p2.bmp,null,5,1,10
10,nounonly,p1.bmp,null,5,1,10
10,nounonly,p8.bmp,null,5,0,10
10,nounonly,p5.bmp,null,5,0,10
10,nounonly,p4.bmp,null,5,1,10
10,nounonly,p4.bmp,null,5,1,10
10,nounonly,p5.bmp,null,5,0,10
10,nounonly,p3.bmp,null,5,1,10
10,nounonly,p4.bmp,null,6,1,10
10,nounonly,p1.bmp,null,6,0,10
10,nounonly,p4.bmp,null,6,0,10
10,nounonly,p1.bmp,null,6,1,10
10,nounonly,p3.bmp,null,6,1,10
10,nounonly,p2.bmp,null,6,0,10
10,nounonly,p7.bmp,null,6,1,10
10,nounonly,p1.bmp,null,6,1,10
10,nounonly,p8.bmp,null,6,1,10
10,nounonly,p5.bmp,null,6,1,10
10,nounonly,p7.bmp,null,6,1,10
10,nounonly,p5.bmp,null,6,1,10
10,nounonly,p2.bmp,null,6,0,10
10,nounonly,p8.bmp,null,6,1,10
10,nounonly,p6.bmp,null,6,1,10
10,nounonly,p8.bmp,null,6,0,10
10,nounonly,p2.bmp,null,6,1,10
10,nounonly,p7.bmp,null,6,1,10
10,nounonly,p5.bmp,null,6,0,10
10,nounonly,p4.bmp,null,6,1,10
10,nounonly,p3.bmp,null,6,1,10
10,nounonly,p6.bmp,null,6,0,10
10,nounonly,p6.bmp,null,6,0,10
10,nounonly,p3.bmp,null,6,1,10
10,nounonly,p6.bmp,null,7,0,10
10,nounonly,p7.bmp,null,7,1,10
10,nounonly,p8.bmp,null,7,0,10
10,nounonly,p6.bmp,null,7,1,10
10,nounonly,p3.bmp,null,7,0,10
10,nounonly,p5.bmp,null,7,1,10
10,nounonly,p8.bmp,null,7,0,10
10,nounonly,p6.bmp,null,7,1,10
10,nounonly,p2.bmp,null,7,1,10
10,nounonly,p3.bmp,null,7,1,10
10,nounonly,p5.bmp,null,7,0,10
10,nounonly,p4.bmp,null,7,1,10
10,nounonly,p1.bmp,null,7,0,10
10,nounonly,p7.bmp,null,7,1,10
10,nounonly,p1.bmp,null,7,1,10
10,nounonly,p1.bmp,null,7,0,10
10,nounonly,p7.bmp,null,7,1,10
10,nounonly,p2.bmp,null,7,0,10
10,nounonly,p8.bmp,null,7,1,10
10,nounonly,p4.bmp,null,7,1,10
10,nounonly,p5.bmp,null,7,1,10
10,nounonly,p3.bmp,null,7,1,10
10,nounonly,p2.bmp,null,7,1,10
10,nounonly,p4.bmp,null,7,0,10
10,nounonly,p1.bmp,null,8,1,10
10,nounonly,p8.bmp,null,8,0,10
10,nounonly,p5.bmp,null,8,1,10
10,nounonly,p6.bmp,null,8,0,10
10,nounonly,p5.bmp,null,8,1,10
10,nounonly,p8.bmp,null,8,1,10
10,nounonly,p1.bmp,null,8,0,10
10,nounonly,p3.bmp,null,8,1,10
10,nounonly,p6.bmp,null,8,0,10
10,nounonly,p1.bmp,null,8,0,10
10,nounonly,p4.bmp,null,8,1,10
10,nounonly,p5.bmp,null,8,0,10
10,nounonly,p6.bmp,null,8,1,10
10,nounonly,p3.bmp,null,8,1,10
10,nounonly,p8.bmp,null,8,1,10
10,nounonly,p4.bmp,null,8,1,10
10,nounonly,p2.bmp,null,8,1,10
10,nounonly,p2.bmp,null,8,1,10
10,nounonly,p3.bmp,null,8,1,10
10,nounonly,p7.bmp,null,8,1,10
10,nounonly,p4.bmp,null,8,0,10
10,nounonly,p7.bmp,null,8,1,10
10,nounonly,p7.bmp,null,8,1,10
10,nounonly,p2.bmp,null,8,1,10
10,nounonly,p6.bmp,null,9,1,10
10,nounonly,p2.bmp,null,9,1,10
10,nounonly,p3.bmp,null,9,1,10
10,nounonly,p4.bmp,null,9,1,10
10,nounonly,p7.bmp,null,9,0,10
10,nounonly,p1.bmp,null,9,1,10
10,nounonly,p6.bmp,null,9,0,10
10,nounonly,p3.bmp,null,9,1,10
10,nounonly,p5.bmp,null,9,1,10
10,nounonly,p8.bmp,null,9,1,10
10,nounonly,p5.bmp,null,9,1,10
10,nounonly,p5.bmp,null,9,1,10
10,nounonly,p6.bmp,null,9,1,10
10,nounonly,p8.bmp,null,9,1,10
10,nounonly,p8.bmp,null,9,1,10
10,nounonly,p7.bmp,null,9,1,10
10,nounonly,p2.bmp,null,9,1,10
10,nounonly,p7.bmp,null,9,1,10
10,nounonly,p2.bmp,null,9,0,10
10,nounonly,p4.bmp,null,9,0,10
10,nounonly,p3.bmp,null,9,1,10
10,nounonly,p1.bmp,null,9,1,10
10,nounonly,p4.bmp,null,9,1,10
10,nounonly,p1.bmp,null,9,0,10
10,nounonly,p5.bmp,null,10,0,10
10,nounonly,p6.bmp,null,10,1,10
10,nounonly,p7.bmp,null,10,1,10
10,nounonly,p6.bmp,null,10,1,10
10,nounonly,p8.bmp,null,10,1,10
